Ecuador,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ecuador,ECU,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"PNG, bonos (FLN, US$ a precios actuales)",DT.NFL.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000,,-10000000,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Flujos netos de la deuda externa, privada no garantizada (PNG) (FLN, US$ a precios actuales)",DT.NFL.DPNG.CD,,,,,,,,,,,-4100000,3400000,9600000,6000000,91500000,113900000,5400000,127500000,154300000,213200000,51800000,360300000,176200000,-17600000,-22100000,-35100000,-36653000,12823000,45290000,38929000,5330000,-21022000,-42377000,140838000,-16629000,200120000,-130000000,20000000,-130000000,26509000,-136083000,224365000,929153000,750801000,1099392000,36675000,417938000,379924000,495232000,137714000,47255000,239480000,265756000,11339000,699899000,917230000,663751000,-319501000,-33666000,159519000,
Ecuador,ECU,"Uso de créditos del FMI (DOD, US$ a precios actuales)",DT.DOD.DIMF.CD,,,,,,,,,,,13750000,5971350,8957025,0,0,0,0,0,0,0,0,0,0,213080000,238090000,359510000,486440000,489690221.5,404629113.1,324895834.3,264620450.6,182422744.9,99837375,71106451.6,198141054.7,173451087,145036962.4,133440820.9,69627085.1,45196754.1,190583160.3,231332574.8,353011603.7,438756418,341188532,125314105.8,72254827.6,52036052.3,50719550.8,452056205.4,444080218.7,442707633.8,443183424.8,444071567.9,417774519.6,399586498,739366335.8,783256738.6,764918673.5,2114249049.6,
Ecuador,ECU,"Flujos de ayuda bilateral neta de donantes del CAD, Noruega (US$ a precios actuales)",DC.DAC.NORL.CD,,,,,,,,,,9999.99977648258,9999.99977648258,,59999.9986588955,9999.99977648258,39999.9991059303,189999.997615814,129999.995231628,,,,100000.001490116,449999.988079071,509999.990463257,409999.996423721,180000.007152557,219999.998807907,500000,1059999.94277954,270000.010728836,239999.994635582,560000.002384186,769999.980926514,500000,660000.026226044,479999.989271164,879999.995231628,1610000.01430511,1559999.94277954,2599999.90463257,1990000.00953674,2099999.90463257,2819999.9332428,2250000,2690000.05722046,2410000.08583069,1750000,1899999.97615814,2230000.01907349,3039999.96185303,1639999.98569489,3049999.95231628,2900000.09536743,2250000,2400000.09536743,2259999.99046326,1870000.00476837,4239999.77111816,1759999.99046326,9899999.61853027,,
Ecuador,ECU,"Flujos de ayuda bilateral neta de donantes del Comité de Asistencia para el Desarrollo (CAD), República Checa (USD a precios actuales)",DC.DAC.CZEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0002980232,109999.999403954,119999.997317791,200000.002980232,189999.997615814,79999.9982118607,90000.0035762787,50000.0007450581,70000.0002980232,9999.99977648258,9999.99977648258,129999.995231628,9999.99977648258,19999.9995529652,,
Ecuador,ECU,"Transferencias personales, recibos (balanza de pagos, US$ a precios actuales)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,55000000,69000000,200920000,273230000,382120000,484960000,643720000,793720000,1084320000,1316721000,1414508146.51631,1432022869.2822,1627427047.615,1832041770.90395,2453500000,2927600000,3335378490.92,3082615489.31,2735528575.02,2591484116.48,2672430513.44,2466892840,2449512230.3,2461742151.38,2377818889.0875,2601964648.9337,2840178651.67,3030576473.89719,3234648753.3379,
Ecuador,ECU,"Exportaciones de servicios de TIC (balanza de pagos, US$ a precios actuales)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,8000000,4000000,11000000,14000000,16000000,53000000,64000000,64000000,87000000,77000000,96000000,85000000,64200000,61000000,96063930,97704377.9420571,102775555.093435,100357625.619625,80074903.2291483,75561690,97185000,196026955.046887,169475977.340583,161897970.405104,159548563.5835,143852476.410047,125695914.864902,110543419.07,88382004.18674,66088747.25,42325902.0555733,,,
Ecuador,ECU,"Pagos de ingresos secundarios, otros sectores (balanza de pagos, US$ a precios actuales)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,,,,47540000,49330000,44860000,90000000,114130000,154830000,82310000,69940925.8832122,43005009,54778148.7569,1125266.50409807,804610.592172597,87952099.9827715,108382971.81836,136149574.314,151627106.7564,303054686.692972,410324776.7,258633780.7616,272189842.4549,292944163.936,415828804.24,519099954.071,505454302.43,558542404.91,666076771.91,843603386.7532,
Ecuador,ECU,Índice de producción animal (2004-2006 = 100),AG.PRD.LVSK.XD,,18.17,18.79,19.22,19.96,20.78,21.91,22.64,23.95,24.71,26.39,25.66,26.65,27.51,29.35,30.13,31.33,32.91,35.58,37.6,36.53,36.87,68.32,61.49,64.4,59.67,62.06,61.07,68.73,73.53,47.96,51.52,52.54,55.93,59.61,65.16,71.52,78.66,74.82,79.23,85.78,92.94,92.35,94.08,96.8,96.31,106.89,113.26,120.39,118.27,123.21,130.16,127.3,132.86,128.63,121.82,124.15,,,,
Ecuador,ECU,Área de tierra rural donde la elevación es inferior a 5 metros (kilómetros cuadrados),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262.497803,,,,,,,,,,3262.497803,,,,,,,,,,3262.497803,,,,,,,,,,
Ecuador,ECU,Cambios en inventarios (UMN a precios actuales),NE.GDI.STKB.CN,231245087.185471,212953017.235661,194577515.60622,235968517.563554,311489782.544318,326903000,269741000,242546000,89468000,256577000,109079000,104288000,107451000,-116861000,659473000,159269000,193777000,518779000,557734000,372373000,1165152000,1476725000,304316000,865419000,471943000,371074000,653165000,504498000,718769000,898889000,878186000,635302000,913990000,513728000,786548000,608560000,449899000,912533000,1426224000,583374000,414722000,806894000,860174000,112769000,182027000,504177000,751940000,987281000,2479106000,1771899000,2373567000,1839569000,731524000,868955000,1119008000,288967000,-117316000,912967000,1252749000,-10652000,
Ecuador,ECU,Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,100.403523963204,100.956652458342,99.4957095724826,99.7165232499088,101.325606475831,101.31082390574,100.628669210447,101.924406003514,102.876041818824,103.599411703248,103.568797245286,106.10970249555,103.142165390678,98.781559375715,96.1002690076069,103.263262763279,101.942632383633,101.836456580723,103.831863404121,100.263424779038,100.728956613357,100.679582016991,103.099963353966,99.7567874170838,98.3054597357092,96.3545674508779,101.85179753081,106.998548721775,104.650599472774,104.546883249053,99.0661682501669,97.8474728064555,96.5390633695823,103.099536759199,103.218111354914,103.337463987472,99.6691333072629,101.947333896737,107.611206216154,96.4461675184424,95.2096287265605,104.299562977832,106.391801868686,102.044830585081,101.556543169768,100.863481499604,99.0436336498466,98.7236024812452,99.7296682694966,101.606633149117,104.51332677175,102.247839288495,101.421493866377,102.329579463751,101.604460697595,102.727434392663,99.5117578055832,100.756085605774,101.152762971848,99.959833636251,
Ecuador,ECU,Gasto de consumo final de los hogares per cápita (US$ a precios constantes de 2010),NE.CON.PRVT.PC.KD,1327.27865172482,1358.45624386965,1409.82600560421,1409.68672845528,1487.22350778676,1481.21720578145,1448.68094005486,1453.62396083408,1478.80056476584,1514.4276707162,1598.20392345172,1633.25829847231,1554.59701048384,1585.01107607926,1784.6012937087,1980.39999528672,2068.20889608228,2088.16723368418,2080.10756466608,2186.48571101505,2297.42774479033,2404.04878100561,2417.58382008754,2269.44247355646,2253.4546859427,2286.74227837935,2236.51377709598,2321.66670975616,2203.09967991045,2154.09811513182,2232.91022820168,2269.62433208525,2240.88640573866,2260.0902788305,2309.35867699263,2349.54831035937,2328.85000380078,2416.35680470821,2530.3996188534,2178.27126741261,2154.40107655968,2273.67699655692,2392.18713799739,2422.29945362935,2535.20488475661,2603.51804529611,2671.6967525364,2738.71258088545,2839.162239674,2765.64028006883,2931.9673545946,3035.26811229093,3076.01923921135,3148.97186826213,3185.49698230154,3131.49364205217,3004.29078708989,3061.64822203433,3070.84578952138,3064.99367434183,
Ecuador,ECU,Gasto militar (UMN a precios actuales),MS.MIL.XPND.CN,22400000,18700000,18300000,17100000,20600000,23800000,22900000,25300000,29300000,39700000,30700000,29700000,37300000,49200000,74800000,102000000,117000000,205000000,164000000,186000000,209000000,234000000,229000000,200000000,193000000,284000000,207000000,207000000,198000000,189000000,202000000,209000000,211000000,276000000,291000000,475000000,419000000,499000000,549000000,296000000,266000000,384000000,505000000,739000000,710000000,954000000,950000000,1310000000,1646000000,1949000000,2094000000,2453700000,2589776000,2735825000,2786519000,2597510000,2513200000,2462700000,2549400000,2467800000,
Ecuador,ECU,Servidores de Internet seguros,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,211,371,482,665,1319,1988,3524,4538,5448,
Ecuador,ECU,"Gastos generales del régimen aduanero, WEF (1= muy ineficiente a 7= muy eficiente)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24545454545455,2.37522624450758,3.1057092449,3.5013051787,3.5,3.6,3.9,,3.85964918136597,3.9,3.5,,,
Ecuador,ECU,Índice de asignación de recursos de la AIF (1 =bajo a 6 = alto),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Solicitudes de patentes, no residentes",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,152,180,122,112,96,,104,78,97,94,,75,84,100,335,270,354,302,,475,541,256,101,415,489,580,751,794,847,668,690,,,475,358,475,329,401,371,,
Ecuador,ECU,Pago de impuestos (número),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,
Ecuador,ECU,Tiempo necesario para registrar una propiedad (días),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,16,13,13,13,13,13,36,36,36,36,36,36,36,26,
Ecuador,ECU,Empresas con participación de mujeres en la propiedad (% de empresas),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,,,,24.1,,,,,,,70.4,,,
Ecuador,ECU,Demora en obtener una conexión eléctrica (días),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,10.7,,,,,,,18.1,,,
Ecuador,ECU,"Índice de Capital Humano, límite inferior (escala de 0 a 1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,,,
Ecuador,ECU,Compensación de empleados (UMN a precios actuales),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Impuestos a las exportaciones (UMN a precios actuales),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Adquisición neta de activos financieros (UMN actual),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Tasa de interés real (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Créditos al gobierno central (crecimiento anual como % de la masa monetaria),FM.AST.CGOV.ZG.M3,,5.76752440132068,0.452861259777677,-2.15485756035743,0.175438596491179,11.0231648432921,3.50900241853927,-4.35602311864138,12.4324763934903,11.0847181090271,-1.94830266689471,5.43603522558978,-0.69655703327861,-7.4403337210486,0.326313816960179,-6.72352996216242,2.25700313033549,-3.01103999705775,-8.45590039677851,3.45823838806312,-2.93836013412555,-5.62638870364523,7.16362209561442,-4.08323726839551,-15.6314719514132,35.23683807948,-3.20292260361767,4.04562705964701,32.445540027443,-33.1880178821476,-28.8638299333378,8.69351788936929,-3.27927131616715,130.426387214221,-1.78622619200246,-74.7521994097282,-0.065630398549488,3.9253502035934,12.170955379895,16.3719675782036,-28.0903142324724,-20.7101882744844,-6.66412083566337,-6.77633874181375,-8.53512736632894,1.79399536636402,-4.40342221941404,5.61952028375856,-6.77301568265286,-6.04830422797031,4.32437878567179,0.467794631783428,1.57796908326009,1.76122689719578,4.01692600936865,0.662876459899235,7.15883850826312,-2.01664560610415,-3.156963551397,0.323065193100088,
Ecuador,ECU,Recursos de agua dulce  internos renovables per cápita (metros cúbicos),ER.H2O.INTR.PC,,,91990.3326976768,,,,,79568.1735938699,,,,,68809.1338214779,,,,,59915.5656414026,,,,,52607.8148052708,,,,,46459.0710706169,,,,,41283.5642422744,,,,,37016.4227744043,,,,,33659.3128219994,,,,,30944.5134237565,,,,,28589.7042684609,,27733.4812452333,,,,,,
Ecuador,ECU,Población de la ciudad con más habitantes (% de la población urbana),EN.URB.LCTY.UR.ZS,29.6384142693154,29.9735567970205,30.3136932079003,30.4297738653543,30.3911082705345,30.3476175878646,30.3037129217411,30.2613506313516,30.2222045499419,30.1878069314798,30.1616238731842,30.1456407287464,30.1399600598678,30.1436038184922,30.1540258314672,30.0488692242011,29.9672055467344,29.9055361405554,29.8657934935937,29.8452273310784,29.8433392806977,29.8568252425305,29.8892236594704,29.7178645470569,29.4082567624676,29.1138152759902,28.8354435410093,28.5736262187916,28.3277900317054,28.0976433581998,27.8841926382602,27.7238297317278,27.6022193930178,27.4928065373365,27.3979126477378,27.3181171589913,27.2531145811325,27.2011701105419,27.1678910795619,27.1554796463979,27.1673386437615,27.2015189019647,27.1566009458706,27.0576738598582,26.9667354641174,26.8777276505532,26.7899339399153,26.7028384902622,26.620986741595,26.5469374033658,26.4843760709482,26.4865540756834,26.5361435059841,26.5851115790951,26.6229438212669,26.6407708198094,26.6361281092325,26.6138054927002,26.5861487148008,26.5020652241477,
Ecuador,ECU,Emisiones y absorciones netas de GEI por cambio en los usos de la tierra y la silvicultura (toneladas métricas de equivalente de CO2).,EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Emisiones de metano (% de cambio desde 1990),EN.ATM.METH.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62603757099169,9.07965632736274,14.9100771807194,25.5042230959662,29.7664555118684,32.2957623416339,26.3606742391146,24.174493956604,23.9205621086355,16.9570045143439,20.9762268821902,17.9718217562254,29.4852191641182,39.5705912334353,37.7448303480413,37.7475607980195,35.9072375127421,34.5201689238386,40.9722222222222,40.8620940731032,42.2707150138343,43.6793359545653,,,,,,,,
Ecuador,ECU,Las emisiones de CO2 derivadas del consumo de combustible líquido ( % del total),EN.ATM.CO2E.LF.ZS,94.3866943866944,93.3184855233853,93.2084309133489,92.8571428571429,93.3333333333333,92.914653784219,92.2727272727273,92.5035360678925,92,82.6530612244898,81.0787671232877,86.8923611111111,86.9912210694334,81.3937282229965,83.4437086092715,86.902390438247,87.5678119349005,85.1543361097501,88.2166725290186,87.4321880650995,88.2978723404255,90.927065026362,91.2737642585551,91.6932308269267,91.1850957391754,88.601622947726,83.7734037445991,88.015526443474,84.6709129511677,84.4038357155781,80.3660928306821,80.9513225161147,86.8499012508229,87.3201030146948,78.0553317217298,85.7441001765934,86.3119599818099,83.143598961454,85.9102040816327,86.028659160696,83.6991150442478,85.0729695431472,85.1704879482657,84.8925754691325,84.964019694483,85.9929722525142,85.1207115628971,85.6650585802895,85.2317020355132,85.4412362749085,85.6582520366087,82.4303950145743,79.4137542277339,82.9617834394904,82.7188940092166,84.0423728813559,83.2397754611067,,,,
Ecuador,ECU,Consumo de energía renovable (% del consumo total de energía final),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1985491334263,24.1630989013858,20.8003587053017,21.618483283357,20.8531682066213,20.3541287176924,19.2914602584483,16.5427927492045,18.1907489665558,21.0557797500684,20.0330297926724,18.4328347524071,18.0582396162515,17.970484891416,15.9719719623758,12.1631154197742,12.9714915199809,12.8081341331183,15.0890011225862,13.2995050892621,12.1066394041354,13.3457155677197,13.1000979343789,12.6757331242219,12.2181395203009,13.8166859421647,,,,,
Ecuador,ECU,Servicio de la deuda multilateral (% del servicio de la deuda pública y con garantía pública),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,28.7526753606296,25.0396152741475,22.8443132808222,21.9007019718174,14.1911785410884,27.7330469072193,21.7034125171652,19.5733431261264,12.956538448085,3.48885224705645,7.58322897675717,6.09449589035155,6.26699127897108,14.3903387867053,8.64256470423992,12.0958292316068,14.8529836305439,34.8730962584394,37.012309081847,38.0986364771959,35.3597691877856,35.1756719303187,38.319452092286,46.9794043375531,44.8936543578212,27.5965490838814,35.1509607815913,27.2463838967973,26.7318841453824,32.4639381173285,25.2210941332254,39.9640635722822,33.8217655841329,39.9741953010177,28.9850112565331,33.835611292714,27.8251288760955,47.1919297418042,56.2840150977363,7.1396265969905,60.0161062434733,55.9007819454827,46.2665700714993,35.5630200345046,31.1986014594988,20.0422893993758,22.0324098551861,15.4321806060848,18.0767986930458,17.3596767857187,
Ecuador,ECU,Ayuda oficial neta para el desarrollo recibida (US$ a precios actuales),DT.ODA.ODAT.CD,6699999.80926514,11770000.4577637,13409999.8474121,16229999.5422363,19000000,20920000.0762939,25409999.8474121,27209999.0844727,22569999.6948242,17590000.1525879,19100000.3814697,21739999.7711182,19159999.8474121,29459999.0844727,28139999.3896484,38849998.4741211,45419998.1689453,32389999.3896484,31180000.3051758,58130001.0681152,33040000.9155273,34159999.8474121,40020000.4577637,48459999.0844727,68349998.4741211,79129997.253418,95980003.3569336,191759994.506836,149679992.675781,140000000,144699996.948242,197779998.779297,221320007.324219,185720001.220703,192029998.779297,187619995.117188,238429992.675781,158100006.103516,181059997.558594,153130004.882813,155169998.168945,171250000,233520004.272461,202830001.831055,184350006.103516,257799987.792969,213869995.117188,230059997.558594,248419998.168945,223559997.558594,168529998.779297,181300003.051758,148059997.558594,150520004.272461,165050003.051758,318160003.662109,243710006.713867,203210006.713867,396309997.558594,,
Ecuador,ECU,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, UNICEF (US$ a precios actuales)",DT.NFL.UNCF.CD,,,,,,,,,,,389999.985694885,419999.986886978,379999.995231628,219999.998807907,389999.985694885,400000.005960464,159999.996423721,79999.9982118607,189999.997615814,319999.992847443,730000.019073486,500000,540000.021457672,540000.021457672,560000.002384186,490000.009536743,409999.996423721,460000.00834465,709999.978542328,1029999.97138977,1570000.05245209,2529999.97138977,1539999.96185303,1960000.03814697,3279999.97138977,2650000.09536743,4650000.09536743,1929999.94754791,1740000.00953674,970000.028610229,970000.028610229,879999.995231628,779999.971389771,930000.007152557,1269999.98092651,1090000.0333786,959999.978542328,829999.983310699,1080000.04291534,790000.021457672,730000.019073486,1019999.98092651,530962.16917038,724686.086177826,1086312.05558777,1118064.88037109,2087670.80307007,-122239.999473095,1239943.26591492,,
Ecuador,ECU,"Flujos financieros netos, BIRF (NFL, US$ a precios actuales)",DT.NFL.MIBR.CD,,,,,,,,,,,-222000,-1672000,2342000,1511000,1387000,5840000,-1048000,1666000,16745000,24832000,24197000,41829000,22383000,27371000,47727000,15536000,125702000,94865000,124643000,30680000,5146000,-18379000,-10999000,-41032000,17573000,221351000,-29784000,-55648000,5854000,8323000,-20648000,48259000,-60025000,59335000,-52933000,-35160000,-53475000,-62240000,-71316000,-80685000,-85461000,-78982000,-71221000,-66610000,-51843000,74044000,-10078000,153705000,218847000,634283000,
Ecuador,ECU,Deuda a corto plazo (% del total de la deuda externa),DT.DOD.DSTC.ZS,,,,,,,,,,,26.3601,27.523,24.3194,24.2185,23.9876,19.9219,19.7676,34.4374,29.2988,24.7768,25.7824,26.0025,28.0639,15.1567,15.2983,11.2519,5.3431,8.4768,11.0406,12.3701,14.9146,17.5087,18.3366,27.3647,22.6478,7.7176,9.0915,11.2709,12.2694,5.9185,4.641,7.7709,11.8221,8.5872,8.36,7.4441,8.6927,8.9748,8.694,10.0667,6.9189,5.2266,4.8188,4.4857,4.0451,3.7385,2.4619,2.6563,2.395,1.651,
Ecuador,ECU,"Flujos de ayuda bilateral neta de donantes del CAD, total (US$ a precios actuales)",DC.DAC.TOTL.CD,6019999.99955297,11000000,12079999.9982119,14620000.0029057,17009999.9979138,18689999.6884167,22789999.2018938,24319999.6389449,15119999.665767,13259999.9122322,14540000.0642985,17360000.1297891,13850000.0517815,22280000.1036376,21009999.9122322,25410000.1398474,37250000.9201467,23000000.230968,23709999.6767938,50210000.3808737,24010000.3499538,26749999.8323619,31299999.6542931,40700000.0495464,62360000.04597,72169999.4709343,86099999.5544553,180660001.64859,138170000.683516,132710000.585765,129109999.91931,179240000.111982,211719999.754801,177570002.350956,182149999.490008,172930000.256747,223720000.643283,152990000.938997,169050000.313669,144340000.361204,144980001.717806,153380002.040416,214369998.846203,189189998.075366,173990001.736209,227320005.016401,199409998.565912,218919998.059049,236669997.969642,210210001.494736,151049999.020994,156810000.628233,156309999.438003,152249999.864027,166420002.240688,315629995.858297,237929997.792468,203530002.241954,400009995.913133,,
Ecuador,ECU,"Flujos de ayuda bilateral neta de donantes del CAD, Grecia (US$ a precios actuales)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0007450581,59999.9986588955,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Acciones negociadas, valor total (US$ a precios actuales)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71300000,112500000,70200000,62200000,9400000,18300000,18300000,4800000,13200000,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Exportaciones de servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,111400000,201900000,174300000,260200000,367000000,398600000,381000000,315000000,291000000,397000000,441000000,421000000,440000000,516000000,538000000,556000000,617000000,635700000,675830000,735820000,693030000,690060000,682310000,733510000,854313050,870166930,890422210.260275,886552003.351824,1019549884.18638,1018121359.13527,1042530820.85876,1206089926.8713,1447616205.51972,1342524061.95505,1478221639.5348,1593470094.18259,1810012633.21654,2047368026.36018,2352288006.7943,2397312737.37685,2674593779.15928,2977054386.58837,3241528208.01127,3319899944.37166,
Ecuador,ECU,"Comercio neto de bienes (balanza de pagos, US$ a precios actuales)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,259300000,40300000,-174800000,53700000,278200000,174000000,140000000,927000000,1054000000,1294000000,557000000,-33000000,622000000,662000000,1009000000,643000000,1018000000,223640000,158930000,-62260000,926330000,500420000,-1130780000,1586580000,1398302175.14,-356750919.0672,-902500594.71,79420232,288762885.606667,758340708.99265,1768406148.35522,1823025049.62618,1548664669.99341,143580376.67391,-1503981688.25548,-302614168.66658,49949414.0546389,-528554047.45507,-63492992.8067389,-1649793990.92745,1567324362.356,280982495.206722,-225982332.187855,1025131952.46488,
Ecuador,ECU,Formación bruta de capital (UMN a precios actuales),NE.GDI.TOTL.CN,438074935.508248,408562502.780475,360124096.594958,436179294.513449,552629058.864194,581323000,543478000,584598000,473802000,699405000,559635000,616618000,740499000,798416000,1625489000,1590018000,1913456000,2699023000,3170253000,3228298000,4535238000,5630226000,4335617000,3543039000,3174958000,3248471000,3607637000,3541500000,3406228000,3761210000,3666641000,3743327000,4099923000,3989799000,4831413000,4841340000,4674084000,5716556000,6711083000,3854137000,3897964000,5468473000,6766779000,6353452000,7391152000,8980930000,10511652000,11581228000,16297620000,16029588000,19501456000,22310355000,24439362000,27080615000,28803239000,26679423000,24963472000,27409223000,28770433000,26810431000,
Ecuador,ECU,Exportaciones de bienes y servicios (US$ a precios constantes de 2010),NE.EXP.GNFS.KD,899501809.963234,862933464.175953,1045112723.07998,959654088.903183,995559964.658085,1081416080.85431,1122312719.05703,1204079204.34671,1236038569.88856,1085256952.63144,1087293077.42896,1201727675.05006,2184129880.95727,4600472975.51438,5645926854.57718,4558044372.60157,4677991851.17862,4747070307.60149,5054056307.5005,5200746190.71477,5220429136.35008,5264439632.87053,5006610459.27324,4921681404.54628,5056574672.38164,5434682560.16897,6066038340.75918,5451077505.23413,7490844676.714,7590715867.36532,7638503911.20747,8912222967.62995,9403844812.87873,9987159251.80509,11274672079.5083,12442596673.1413,12178491071.789,13029274614.8731,12412127867.8579,13359276618.7631,13698090464.1812,13480680559.815,13564770565.5076,14542814343.9923,17041033523.8581,18512192143.4062,19831370852.1559,19834784283.8589,20426643870.9337,19448545292.4394,19402439000,20502122968.4665,21622887891.6995,22176078156.5134,23554305702.1691,23404192645.0279,23736784862.7004,23906987603.3252,24182889820.0564,25445812056.8289,
Ecuador,ECU,"Gasto de consumo final de los hogares, PPA ( $ a precios internacionales constantes de 2011)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48343158798.0068,50298124237.4941,50816675931.0598,52425539284.8933,54773189316.7823,56955502145.3577,57675804058.1994,61112522951.237,65319402961.1402,57352803561.7968,57813964389.2059,62138456119.7781,66535511846.3165,68532607676.8311,72943246848.3619,76172957333.8819,79488066586.1921,82856463970.2169,87332482361.2792,86467863520.1876,93136651222.3751,97913177442.2457,100726323124.978,104670333652.091,107531673986.613,107432861474.308,104843247437.987,108751299144.799,111020997222.291,112685861403.909,
Ecuador,ECU,"Transferencias de armamento, exportaciones (valores del indicador de tendencia del Instituto Internacional de Investigación para la Paz de Estocolmo) (SIPRI)",MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000,,,,2000000,,
Ecuador,ECU,"Plazo de entrega para las exportaciones, caso de la mediana (días)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,2.06,,2,,3,,1,,,,
Ecuador,ECU,"Transporte aéreo, carga (millones de toneladas-kilómetros)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.3000001907,4.6999998093,4.5,9.6000003815,9.8000001907,6.4000000954,6.9000000954,9.5,12.8999996185,30.8999996185,39.7999992371,38.7999992371,36.5999984741,33,42.5,50.7000007629,58.5999984741,70,73.5999984741,68.4000015259,63.2000007629,68,54.0999984741,85.4000015259,38,32.2000007629,32.9000015259,53.7999992371,82.1999969482,33,15.456,6.354,7.989,4.291,4.99,5.439,5.874,5.615,4.662,3.229,129.7315,126.4039,121.402590579105,112.059962,82.101,64.037777,60.17416,57.68029,64.20469,50.80511,
Ecuador,ECU,Calificación de equidad en el uso de los recursos públicos de la CPIA (1=bajo a 6=alto),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
